zlevel,well_name,image_name,keypoint_likelihood_1,keypoint_likelihood_2,1_excluded_pixels,1_mean,1_min,1_max,1_std,1_area (pixel^2),1_mean_out,1_min_out,1_max_out,1_std_out,1_area_out (pixel^2),number_objects,biggestobject_1_mean,biggestobject_1_min,biggestobject_1_max,biggestobject_1_std,biggestobject_1_area,biggestobject_1_mean_out,biggestobject_1_min_out,biggestobject_1_max_out,biggestobject_1_std_out,biggestobject_1_area_out,num_droplets,droplet_area_mean,droplet_area_total,droplet_intensity_mean,droplet_intensity_total,droplet_intensity_min,droplet_intensity_max,droplet_area_std,droplet_intensity_std,daphnia_area,daphnia_size
MIP,D10,2026-01-29-Food-NoFood_D10_w1,0.8816434144973755,0.7254849076271057,0,452.7746831978849,160,15039,354.51957963051996,1249676,221.99778872954,0,5196,105.30534140849237,13890205,1,452.7746831978849,160,15039,354.51957963051996,1249676,221.99778872954,0,5196,105.30534140849237,13890205,27,173.07407407407408,4673,2012.1550588283626,54328.18658836579,607.7106598984772,9061.75,164.2591587250806,2103.495753533022,1249676,1444.5684476687147
MIP,D11,2026-01-29-Food-NoFood_D11_w1,0.8981329798698425,0.8135293126106262,0,426.2733888793528,151,7668,261.48022997854764,1520541,209.59987429640498,0,1831,83.09525507070613,13619340,3,429.15389917690675,159,7668,261.99367017157954,1500073,209.60822469055282,0,1831,83.06477490079413,13639808,17,636.8235294117648,10826,1194.879561679574,20312.952548552756,410.02272727272725,3585.4088888888887,1462.4807791597689,878.1116322779593,1520541,1595.4513467981403
MIP,E02,2026-01-29-Food-NoFood_E02_w1,0.8663507103919983,0.38310810923576355,0,765.5954154676534,165,16657,1065.4929097941103,1565176,202.99683403801407,138,940,44.47760226189529,13574705,2,767.2654676028342,165,16657,1067.0470555048817,1559550,203.03811799579847,138,940,44.521361885344156,13580331,549,198.19854280510017,108811,2728.5796180320176,1497990.2102995776,437.15841584158414,10773.394886363636,200.1491203149197,1598.0145645714997,1565176,1595.539093848847
MIP,E03,2026-01-29-Food-NoFood_E03_w1,0.6202274560928345,0.8628499507904053,0,918.1113974333832,155,26341,1416.9668952576164,1672552,203.84703507280472,0,3308,54.08531813439952,13467329,1,918.1113974333832,155,26341,1416.9668952576164,1672552,203.84703507280472,0,3308,54.08531813439952,13467329,603,215.106135986733,129709,3490.7054237941097,2104895.3705478483,438.09090909090907,17503.114285714284,163.4222930303485,2356.107121876346,1672552,1606.6427729896898
MIP,E04,2026-01-29-Food-NoFood_E04_w1,0.9076782464981079,0.9205731749534607,0,694.8691996179526,150,17103,893.204327929295,1121327,201.85807280836525,139,2935,50.53586708187867,14018554,1,694.8691996179526,150,17103,893.204327929295,1121327,201.85807280836525,139,2935,50.53586708187867,14018554,133,222.24812030075188,29559,4263.616633657339,567061.0122764261,479.19113149847095,10856.74152542373,116.2375705975037,2277.9733462665004,1121327,1484.1984368675235
MIP,E05,2026-01-29-Food-NoFood_E05_w1,0.7633301615715027,0.8072310090065002,0,827.3662827698814,170,14339,1135.783963388458,1352881,221.5197319213752,0,1743,105.2800441087261,13787000,2,827.7909709228469,170,14339,1136.2325298325004,1351611,221.533904253398,0,1743,105.28593885092091,13788270,134,305.910447761194,40992,4397.88695952078,589316.8525757845,770.875,10360.135416666666,326.5008483146314,2531.9153223634053,1352881,1673.6430324295561
MIP,E06,2026-01-29-Food-NoFood_E06_w1,0.9165643453598022,0.10198801755905151,0,802.9553760436607,148,13454,643.3756114617698,1411977,216.16576886027175,0,4394,102.1311289047173,13727904,5,804.1547920675952,148,13454,644.6293597870953,1405072,216.3380694991827,0,4394,102.45659133051346,13734809,373,190.3887399463807,71015,2003.3960173310077,747266.7144644659,544.6086956521739,9213.8,122.69174846617668,1154.9520239899032,1411977,640.9095099934156
MIP,E08,2026-01-29-Food-NoFood_E08_w1,0.8969029188156128,0.597746729850769,0,829.1411866424556,154,27783,1642.295533868752,1362466,206.45631281339786,0,1152,65.67641740329236,13777415,1,829.1411866424556,154,27783,1642.295533868752,1362466,206.45631281339786,0,1152,65.67641740329236,13777415,191,258.40314136125653,49355,3673.1648024260467,701574.477263375,437.8421052631579,20080.478217575306,385.8340245706639,2794.5868709528113,1362466,1685.3323114448378
MIP,E09,2026-01-29-Food-NoFood_E09_w1,0.6266552805900574,0.5012055039405823,0,1112.6780076761274,158,24250,2042.7169193880954,1187578,216.48330895623468,0,4193,91.70652006429107,13952303,3,1115.6701508626152,158,24250,2045.3631403470288,1183726,216.4768791260917,0,4193,91.69483072996933,13956155,382,277.6047120418848,106045,3635.609161803906,1388802.699809092,590.1162790697674,15772.103381642512,281.33849234387804,2966.41135189335,1187578,1637.0901013688892
MIP,E10,2026-01-29-Food-NoFood_E10_w1,0.8159514665603638,0.5376927256584167,0,1045.9348346968345,159,37011,2373.292166054623,1708225,239.1930467099515,0,2804,145.34004609618793,13431656,2,1046.7262623148017,159,37011,2374.829212978785,1705874,239.23373257137652,0,2804,145.3639773975155,13434007,556,243.65287769784172,135471,3182.6149759062387,1769533.9266038686,527.0454545454545,26388.573770491803,405.9408735302652,2851.3243623597027,1708225,1679.2751412439832
