zlevel,well_name,image_name,keypoint_likelihood_1,keypoint_likelihood_2,1_excluded_pixels,1_mean,1_min,1_max,1_std,1_area (pixel^2),1_mean_out,1_min_out,1_max_out,1_std_out,1_area_out (pixel^2),number_objects,biggestobject_1_mean,biggestobject_1_min,biggestobject_1_max,biggestobject_1_std,biggestobject_1_area,biggestobject_1_mean_out,biggestobject_1_min_out,biggestobject_1_max_out,biggestobject_1_std_out,biggestobject_1_area_out,num_droplets,droplet_area_mean,droplet_area_total,droplet_intensity_mean,droplet_intensity_total,droplet_intensity_min,droplet_intensity_max,droplet_area_std,droplet_intensity_std,daphnia_area,daphnia_size
MIP,E05,2026-03-25- TBT-NF-LF-HF_E05_w1,0.6512162089347839,0.914773166179657,0,467.11667789418885,152,7296,456.7553092599553,1482963,213.10481003107728,134,3048,102.35305001724461,13656918,3,476.06675198873813,152,7296,484.01125300713056,1290014,215.80993456471458,134,3048,106.3435122418702,13849867,126,275.5079365079365,34714,1624.5784437264085,204696.88390952747,422.6577540106952,3623.427906976744,1953.339977560616,668.8531160217483,1482963,1487.3983998915692
MIP,E06,2026-03-25- TBT-NF-LF-HF_E06_w1,0.3987612724304199,0.9999611973762512,0,469.6148620956163,145,11685,608.854208394029,1900701,214.27053888533882,0,2646,108.78722641872443,13239180,11,455.4532869219948,145,11685,665.9765021863758,1521180,222.96819938994182,0,2646,127.39019520693869,13618701,103,672.7864077669902,69297,1882.64359066491,193912.28983848574,400.43333333333334,6151.618191161357,1477.2963556979817,1506.7632677376268,1900701,1612.1544591012364
MIP,E07,2026-03-25- TBT-NF-LF-HF_E07_w1,0.9158300161361694,0.8577570915222168,0,475.9680732606753,149,11480,459.367304836137,1947020,215.4992432649749,0,2959,114.21364479046755,13192861,2,475.6344593825882,149,11480,481.2495124536576,1740362,219.5597305395813,0,2959,120.32097111856196,13399519,27,563.6296296296297,15218,1072.5546178939624,28958.974683136985,403.3529411764706,3147.655172413793,1247.162599606623,592.7852759105061,1947020,1741.7419441467212
MIP,E08,2026-03-25- TBT-NF-LF-HF_E08_w1,0.7261679768562317,0.9542573690414429,0,529.4395902141017,0,11900,563.9302133448197,1599567,209.7343334873918,0,2446,99.62557545231569,13540314,9,493.68428081783986,144,11900,624.3337559809721,1167319,222.6117005599975,0,2749,135.1265584850712,13972562,176,285.9318181818182,50324,1357.3994730168092,238902.30725095843,410.84,8051.973913043478,1131.7672228657477,1210.272062544712,1599567,1355.0321029407385
MIP,E11,2026-03-25- TBT-NF-LF-HF_E11_w1,0.4845568537712097,0.8345435261726379,0,420.6310907791793,141,16828,454.0727058633597,1780232,220.17755930563746,0,3747,179.410236700062,13359649,9,395.23576054595856,141,16828,499.5261312369939,1384867,228.49608702688343,0,3747,186.73812779441286,13755014,45,1234.8666666666666,55569,1526.1084245549434,68674.87910497245,407.01479152108084,10857.696132596686,3062.604948851104,1747.6557274647548,1780232,1569.8041279089566
MIP,F04,2026-03-25- TBT-NF-LF-HF_F04_w1,0.7631022334098816,0.011402183212339878,0,474.1502600640192,156,25527,721.9056716090627,2214647,222.34563343301946,137,3610,119.8016031245375,12925234,7,479.65281587336756,156,25527,752.0561508591729,2031075,225.01926941324786,137,3610,122.51748338720321,13108806,349,264.15759312320915,92191,1918.996624603062,669729.8219864686,407.25,17289.854455445544,386.40260379489894,1613.7114065750175,2214647,86.2670273047588
MIP,F06,2026-03-25- TBT-NF-LF-HF_F06_w1,0.5562170743942261,0.05157974362373352,0,420.01854725408793,142,22942,542.1826848221273,2493361,216.87726742218413,0,2791,121.33341001827412,12646520,17,410.60116862221224,154,22942,586.9541686452251,2061573,225.06858547757096,0,2791,133.62901431543585,13078308,313,206.40575079872204,64605,1743.8161375783775,545814.4510620321,415.05263157894734,12157.842105263158,136.4952975339209,1662.7580411123597,2493361,2034.7663256501962
MIP,F07,2026-03-25- TBT-NF-LF-HF_F07_w1,0.6764575242996216,0.5672711730003357,0,390.830902399878,151,9032,197.64899898051263,2361370,244.55797189516056,0,9007,326.66086089037503,12778511,12,372.9073190265839,151,9032,186.56454822075705,2010240,251.21401971310564,0,9007,326.8515107149662,13129641,30,987.7666666666667,29633,789.2168867224697,23676.50660167409,401.3888888888889,1795.5872093023256,4226.361602129427,377.8046568757464,2361370,1806.9269492705012
MIP,F09,2026-03-25- TBT-NF-LF-HF_F09_w1,0.7634418606758118,0.034981049597263336,0,536.7871284378709,156,27004,982.2486004187921,2466243,225.18835436202298,135,2570,147.99856920169927,12673638,6,472.07843931027384,156,27004,1104.1949482903285,1874889,248.22544257848025,135,3102,192.04728122221994,13264992,150,240.11333333333334,36017,2030.8551280022032,304628.2692003305,503.14130434782606,20121.559759243337,326.9139315064064,2700.5613241327715,2466243,30
MIP,F10,2026-03-25- TBT-NF-LF-HF_F10_w1,0.24884046614170074,0.1591857522726059,0,612.0966106033321,0,37293,1256.3567667075781,2207325,217.5055247392704,0,2910,130.68170034566228,12932556,6,593.6112825868174,143,37293,1439.4868227865786,1662367,235.740710267487,0,2910,164.43040649625502,13477514,206,213.0631067961165,43891,3425.181917775213,705587.4750616939,426.2911392405063,21580.845476381106,235.0189839723036,3380.114489937065,2207325,1748.4350145201279
